family,input_profile,populated_slots,population,reason,split,vocabulary_profile
overall,factorized,3398,existing_sample,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
overall,factorized,539540,existing_sample,output_constant,train,clean_parent_train_minocc100
overall,factorized,66759,existing_sample,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
overall,factorized,1529252,existing_sample,role,train,clean_parent_train_minocc100
overall,factorized,171,existing_sample,known_constant_blocked_by_output_mask,val,clean_parent_train_minocc100
overall,factorized,41,existing_sample,local_constraint_parameter,val,clean_parent_train_minocc100
overall,factorized,728,existing_sample,missing_role_present_local_neighbor,val,clean_parent_train_minocc100
overall,factorized,115461,existing_sample,output_constant,val,clean_parent_train_minocc100
overall,factorized,14100,existing_sample,outside_fixed_vocabulary_and_input,val,clean_parent_train_minocc100
overall,factorized,327539,existing_sample,role,val,clean_parent_train_minocc100
conflictWith,factorized,12,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
conflictWith,factorized,3,existing_sample,local_constraint_parameter,overall,clean_parent_train_minocc100
conflictWith,factorized,195,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
conflictWith,factorized,15069,existing_sample,output_constant,overall,clean_parent_train_minocc100
conflictWith,factorized,5805,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
conflictWith,factorized,334587,existing_sample,role,overall,clean_parent_train_minocc100
distinct,factorized,3,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
distinct,factorized,10,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
distinct,factorized,6576,existing_sample,output_constant,overall,clean_parent_train_minocc100
distinct,factorized,6586,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
distinct,factorized,710974,existing_sample,role,overall,clean_parent_train_minocc100
inverse,factorized,8,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
inverse,factorized,2,existing_sample,local_constraint_parameter,overall,clean_parent_train_minocc100
inverse,factorized,152,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
inverse,factorized,63177,existing_sample,output_constant,overall,clean_parent_train_minocc100
inverse,factorized,1344,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
inverse,factorized,152802,existing_sample,role,overall,clean_parent_train_minocc100
itemRequiresStatement,factorized,157,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
itemRequiresStatement,factorized,40,existing_sample,local_constraint_parameter,overall,clean_parent_train_minocc100
itemRequiresStatement,factorized,2045,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
itemRequiresStatement,factorized,150868,existing_sample,output_constant,overall,clean_parent_train_minocc100
itemRequiresStatement,factorized,42689,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
itemRequiresStatement,factorized,105803,existing_sample,role,overall,clean_parent_train_minocc100
oneOf,factorized,2,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
oneOf,factorized,12,existing_sample,local_constraint_parameter,overall,clean_parent_train_minocc100
oneOf,factorized,1,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
oneOf,factorized,4989,existing_sample,output_constant,overall,clean_parent_train_minocc100
oneOf,factorized,50,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
oneOf,factorized,30673,existing_sample,role,overall,clean_parent_train_minocc100
single,factorized,61,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
single,factorized,3,existing_sample,local_constraint_parameter,overall,clean_parent_train_minocc100
single,factorized,885,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
single,factorized,3517,existing_sample,output_constant,overall,clean_parent_train_minocc100
single,factorized,14614,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
single,factorized,392919,existing_sample,role,overall,clean_parent_train_minocc100
symmetric,factorized,6,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
symmetric,factorized,47,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
symmetric,factorized,93,existing_sample,output_constant,overall,clean_parent_train_minocc100
symmetric,factorized,385,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
symmetric,factorized,89988,existing_sample,role,overall,clean_parent_train_minocc100
type,factorized,25,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
type,factorized,3,existing_sample,local_constraint_parameter,overall,clean_parent_train_minocc100
type,factorized,366,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
type,factorized,186275,existing_sample,output_constant,overall,clean_parent_train_minocc100
type,factorized,4187,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
type,factorized,115522,existing_sample,role,overall,clean_parent_train_minocc100
valueRequiresStatement,factorized,47,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
valueRequiresStatement,factorized,5,existing_sample,local_constraint_parameter,overall,clean_parent_train_minocc100
valueRequiresStatement,factorized,764,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
valueRequiresStatement,factorized,147398,existing_sample,output_constant,overall,clean_parent_train_minocc100
valueRequiresStatement,factorized,15981,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
valueRequiresStatement,factorized,142639,existing_sample,role,overall,clean_parent_train_minocc100
valueType,factorized,14,existing_sample,known_constant_blocked_by_output_mask,overall,clean_parent_train_minocc100
valueType,factorized,2,existing_sample,local_constraint_parameter,overall,clean_parent_train_minocc100
valueType,factorized,393,existing_sample,missing_role_present_local_neighbor,overall,clean_parent_train_minocc100
valueType,factorized,192581,existing_sample,output_constant,overall,clean_parent_train_minocc100
valueType,factorized,3516,existing_sample,outside_fixed_vocabulary_and_input,overall,clean_parent_train_minocc100
valueType,factorized,108573,existing_sample,role,overall,clean_parent_train_minocc100
conflictWith,factorized,7,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
conflictWith,factorized,1,existing_sample,local_constraint_parameter,test,clean_parent_train_minocc100
conflictWith,factorized,30,existing_sample,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
conflictWith,factorized,2292,existing_sample,output_constant,test,clean_parent_train_minocc100
conflictWith,factorized,868,existing_sample,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
conflictWith,factorized,50253,existing_sample,role,test,clean_parent_train_minocc100
distinct,factorized,1,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
distinct,factorized,1010,existing_sample,output_constant,test,clean_parent_train_minocc100
distinct,factorized,1005,existing_sample,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
distinct,factorized,106728,existing_sample,role,test,clean_parent_train_minocc100
inverse,factorized,5,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
inverse,factorized,22,existing_sample,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
inverse,factorized,9500,existing_sample,output_constant,test,clean_parent_train_minocc100
inverse,factorized,177,existing_sample,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
inverse,factorized,22891,existing_sample,role,test,clean_parent_train_minocc100
itemRequiresStatement,factorized,72,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
itemRequiresStatement,factorized,19,existing_sample,local_constraint_parameter,test,clean_parent_train_minocc100
itemRequiresStatement,factorized,305,existing_sample,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
itemRequiresStatement,factorized,22535,existing_sample,output_constant,test,clean_parent_train_minocc100
itemRequiresStatement,factorized,6440,existing_sample,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
itemRequiresStatement,factorized,15833,existing_sample,role,test,clean_parent_train_minocc100
oneOf,factorized,2,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
oneOf,factorized,3,existing_sample,local_constraint_parameter,test,clean_parent_train_minocc100
oneOf,factorized,1,existing_sample,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
oneOf,factorized,765,existing_sample,output_constant,test,clean_parent_train_minocc100
oneOf,factorized,8,existing_sample,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
oneOf,factorized,4642,existing_sample,role,test,clean_parent_train_minocc100
single,factorized,31,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
single,factorized,1,existing_sample,local_constraint_parameter,test,clean_parent_train_minocc100
single,factorized,128,existing_sample,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
single,factorized,493,existing_sample,output_constant,test,clean_parent_train_minocc100
single,factorized,2230,existing_sample,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
single,factorized,58989,existing_sample,role,test,clean_parent_train_minocc100
symmetric,factorized,4,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
symmetric,factorized,4,existing_sample,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
symmetric,factorized,9,existing_sample,output_constant,test,clean_parent_train_minocc100
symmetric,factorized,54,existing_sample,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
symmetric,factorized,13390,existing_sample,role,test,clean_parent_train_minocc100
type,factorized,13,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
type,factorized,2,existing_sample,local_constraint_parameter,test,clean_parent_train_minocc100
type,factorized,65,existing_sample,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
type,factorized,27951,existing_sample,output_constant,test,clean_parent_train_minocc100
type,factorized,629,existing_sample,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
type,factorized,17351,existing_sample,role,test,clean_parent_train_minocc100
valueRequiresStatement,factorized,23,existing_sample,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
valueRequiresStatement,factorized,2,existing_sample,local_constraint_parameter,test,clean_parent_train_minocc100
