index,constraint_id,constraint_type,density_bucket,prediction_exact_match,metric_equivalent,resolved_operation_equivalent,g0_slots,h1_slots,g0_resolved_add,g0_resolved_del,dfb_resolved_add,dfb_resolved_del,g0_events,dfb_events
170,56805,itemRequiresStatement,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30122, 98872]",null,"[98872, 30122, 98872]",null,"[98872, 30122, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 34, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 41, ""numerator"": 24}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 17, ""numerator"": 0}, ""srr"": {""denominator"": 16, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 34, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 41, ""numerator"": 24}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 17, ""numerator"": 0}, ""srr"": {""denominator"": 16, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
171,62586,itemRequiresStatement,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 35218, 98872]",null,"[98872, 35218, 98872]",null,"[98872, 35218, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 25, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 28, ""numerator"": 18}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 11, ""numerator"": 1}, ""srr"": {""denominator"": 14, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 25, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 28, ""numerator"": 18}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 11, ""numerator"": 1}, ""srr"": {""denominator"": 14, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
172,53533,distinct,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 91218, 31130, 89884]",null,"[91218, 31130, 89884]",null,"[91218, 31130, 89884]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 5, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 8, ""numerator"": 8}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 4, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 5, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 8, ""numerator"": 8}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 4, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
173,59405,distinct,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 92734, 33681, 75281]",null,"[92734, 33681, 75281]",null,"[92734, 33681, 75281]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 2}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 2}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
175,62202,valueRequiresStatement,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 29766, 43693]",null,"[98872, 29766, 43693]",null,"[98872, 29766, 43693]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 46, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 55, ""numerator"": 43}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 12, ""numerator"": 0}, ""srr"": {""denominator"": 33, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 46, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 55, ""numerator"": 43}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 12, ""numerator"": 0}, ""srr"": {""denominator"": 33, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
176,56490,valueRequiresStatement,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 29762, 29900]",null,"[98872, 29762, 29900]",null,"[98872, 29762, 29900]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 8, ""numerator"": 7}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 9, ""numerator"": 9}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 7, ""numerator"": 7}, ""srr"": {""denominator"": 1, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 8, ""numerator"": 7}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 9, ""numerator"": 9}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 7, ""numerator"": 7}, ""srr"": {""denominator"": 1, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
177,56798,itemRequiresStatement,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30122, 98872]",null,"[98872, 30122, 98872]",null,"[98872, 30122, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 17, ""numerator"": 4}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 19, ""numerator"": 14}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 9, ""numerator"": 5}, ""srr"": {""denominator"": 7, ""numerator"": 1}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 17, ""numerator"": 4}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 19, ""numerator"": 14}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 9, ""numerator"": 5}, ""srr"": {""denominator"": 7, ""numerator"": 1}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
178,59405,distinct,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 91584, 33681, 75281]",null,"[91584, 33681, 75281]",null,"[91584, 33681, 75281]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 2}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 2}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
179,59405,distinct,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 33681, 75281]",null,"[98872, 33681, 75281]",null,"[98872, 33681, 75281]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
180,61651,type,17_64,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 31226, 98872]",null,"[98872, 31226, 98872]",null,"[98872, 31226, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 3, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 5, ""numerator"": 5}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 3, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 3, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 5, ""numerator"": 5}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 0, ""numerator"": 0}, ""srr"": {""denominator"": 3, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
181,59405,distinct,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 92734, 33681, 75281]",null,"[92734, 33681, 75281]",null,"[92734, 33681, 75281]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 2}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 31, ""numerator"": 2}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 44, ""numerator"": 44}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 1, ""numerator"": 1}, ""srr"": {""denominator"": 29, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
182,68403,single,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30235, 98872]",null,"[98872, 30235, 98872]",null,"[98872, 30235, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 41, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 49, ""numerator"": 33}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 16, ""numerator"": 1}, ""srr"": {""denominator"": 24, ""numerator"": 1}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 41, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 49, ""numerator"": 33}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 16, ""numerator"": 1}, ""srr"": {""denominator"": 24, ""numerator"": 1}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
183,53611,valueType,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 31152, 36173]",null,"[98872, 31152, 36173]",null,"[98872, 31152, 36173]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 29, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 32, ""numerator"": 20}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 12, ""numerator"": 0}, ""srr"": {""denominator"": 17, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 29, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 32, ""numerator"": 20}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 12, ""numerator"": 0}, ""srr"": {""denominator"": 17, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
184,53040,type,5_16,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30956, 98872]",null,"[98872, 30956, 98872]",null,"[98872, 30956, 98872]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 2, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 4, ""numerator"": 3}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 1, ""numerator"": 0}, ""srr"": {""denominator"": 1, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 2, ""numerator"": 0}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 0, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 4, ""numerator"": 3}, ""pfr"": {""denominator"": 0, ""numerator"": 0}, ""sir"": {""denominator"": 1, ""numerator"": 0}, ""srr"": {""denominator"": 1, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 0}}"
185,51431,single,65_plus,0,1,1,"[0, 0, 0, 74195, 74214, 74215]","[0, 0, 0, 98872, 30111, 85446]",null,"[98872, 30111, 85446]",null,"[98872, 30111, 85446]","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 116, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 141, ""numerator"": 79}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 62, ""numerator"": 0}, ""srr"": {""denominator"": 53, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}","{""base_deletion_rate"": {""denominator"": 1, ""numerator"": 1}, ""deletes_base_action_rate"": {""denominator"": 1, ""numerator"": 1}, ""delta_local_satisfaction"": {""denominator"": 116, ""numerator"": 1}, ""disruption"": {""denominator"": 1, ""numerator"": 1}, ""eppf"": {""denominator"": 1, ""numerator"": 0}, ""local_satisfaction"": {""denominator"": 141, ""numerator"": 79}, ""pfr"": {""denominator"": 1, ""numerator"": 1}, ""sir"": {""denominator"": 62, ""numerator"": 0}, ""srr"": {""denominator"": 53, ""numerator"": 0}, ""vacuous_improvement"": {""denominator"": 1, ""numerator"": 1}}"
